image,voxel volume,voxel size,image volume,image size
BraTS2021_00782t2,1,"[1.0, 1.0, 1.0]",1645417,"(240.0, 240.0, 155.0)"
BraTS2021_00784flair,1,"[1.0, 1.0, 1.0]",1343428,"(240.0, 240.0, 155.0)"
BraTS2021_00784t1,1,"[1.0, 1.0, 1.0]",1343428,"(240.0, 240.0, 155.0)"
BraTS2021_00784t1ce,1,"[1.0, 1.0, 1.0]",1343428,"(240.0, 240.0, 155.0)"
BraTS2021_00784t2,1,"[1.0, 1.0, 1.0]",1343428,"(240.0, 240.0, 155.0)"
BraTS2021_00787flair,1,"[1.0, 1.0, 1.0]",1462617,"(240.0, 240.0, 155.0)"
BraTS2021_00787t1,1,"[1.0, 1.0, 1.0]",1462617,"(240.0, 240.0, 155.0)"
BraTS2021_00787t1ce,1,"[1.0, 1.0, 1.0]",1462617,"(240.0, 240.0, 155.0)"
BraTS2021_00787t2,1,"[1.0, 1.0, 1.0]",1462617,"(240.0, 240.0, 155.0)"
BraTS2021_00788flair,1,"[1.0, 1.0, 1.0]",1399166,"(240.0, 240.0, 155.0)"
BraTS2021_00788t1,1,"[1.0, 1.0, 1.0]",1399166,"(240.0, 240.0, 155.0)"
BraTS2021_00788t1ce,1,"[1.0, 1.0, 1.0]",1399166,"(240.0, 240.0, 155.0)"
BraTS2021_00788t2,1,"[1.0, 1.0, 1.0]",1399166,"(240.0, 240.0, 155.0)"
BraTS2021_00789flair,1,"[1.0, 1.0, 1.0]",1339878,"(240.0, 240.0, 155.0)"
BraTS2021_00789t1,1,"[1.0, 1.0, 1.0]",1339878,"(240.0, 240.0, 155.0)"
BraTS2021_00789t1ce,1,"[1.0, 1.0, 1.0]",1339878,"(240.0, 240.0, 155.0)"
BraTS2021_00789t2,1,"[1.0, 1.0, 1.0]",1339878,"(240.0, 240.0, 155.0)"
BraTS2021_00791flair,1,"[1.0, 1.0, 1.0]",1573341,"(240.0, 240.0, 155.0)"
BraTS2021_00791t1,1,"[1.0, 1.0, 1.0]",1573341,"(240.0, 240.0, 155.0)"
BraTS2021_00791t1ce,1,"[1.0, 1.0, 1.0]",1573341,"(240.0, 240.0, 155.0)"
BraTS2021_00791t2,1,"[1.0, 1.0, 1.0]",1573341,"(240.0, 240.0, 155.0)"
BraTS2021_00792flair,1,"[1.0, 1.0, 1.0]",1524894,"(240.0, 240.0, 155.0)"
BraTS2021_00792t1,1,"[1.0, 1.0, 1.0]",1524894,"(240.0, 240.0, 155.0)"
BraTS2021_00792t1ce,1,"[1.0, 1.0, 1.0]",1524894,"(240.0, 240.0, 155.0)"
BraTS2021_00792t2,1,"[1.0, 1.0, 1.0]",1524894,"(240.0, 240.0, 155.0)"
BraTS2021_00793flair,1,"[1.0, 1.0, 1.0]",1520061,"(240.0, 240.0, 155.0)"
BraTS2021_00793t1,1,"[1.0, 1.0, 1.0]",1520061,"(240.0, 240.0, 155.0)"
BraTS2021_00793t1ce,1,"[1.0, 1.0, 1.0]",1520061,"(240.0, 240.0, 155.0)"
BraTS2021_00793t2,1,"[1.0, 1.0, 1.0]",1520061,"(240.0, 240.0, 155.0)"
BraTS2021_00795flair,1,"[1.0, 1.0, 1.0]",1615992,"(240.0, 240.0, 155.0)"
BraTS2021_00795t1,1,"[1.0, 1.0, 1.0]",1615992,"(240.0, 240.0, 155.0)"
BraTS2021_00795t1ce,1,"[1.0, 1.0, 1.0]",1615992,"(240.0, 240.0, 155.0)"
BraTS2021_00795t2,1,"[1.0, 1.0, 1.0]",1615992,"(240.0, 240.0, 155.0)"
BraTS2021_00796flair,1,"[1.0, 1.0, 1.0]",1369043,"(240.0, 240.0, 155.0)"
BraTS2021_00796t1,1,"[1.0, 1.0, 1.0]",1369043,"(240.0, 240.0, 155.0)"
BraTS2021_00796t1ce,1,"[1.0, 1.0, 1.0]",1369043,"(240.0, 240.0, 155.0)"
BraTS2021_00796t2,1,"[1.0, 1.0, 1.0]",1369043,"(240.0, 240.0, 155.0)"
BraTS2021_00797flair,1,"[1.0, 1.0, 1.0]",1549245,"(240.0, 240.0, 155.0)"
BraTS2021_00797t1,1,"[1.0, 1.0, 1.0]",1549245,"(240.0, 240.0, 155.0)"
BraTS2021_00797t1ce,1,"[1.0, 1.0, 1.0]",1549245,"(240.0, 240.0, 155.0)"
BraTS2021_00797t2,1,"[1.0, 1.0, 1.0]",1549245,"(240.0, 240.0, 155.0)"
BraTS2021_00799flair,1,"[1.0, 1.0, 1.0]",1560214,"(240.0, 240.0, 155.0)"
BraTS2021_00799t1,1,"[1.0, 1.0, 1.0]",1560214,"(240.0, 240.0, 155.0)"
BraTS2021_00799t1ce,1,"[1.0, 1.0, 1.0]",1560214,"(240.0, 240.0, 155.0)"
BraTS2021_00799t2,1,"[1.0, 1.0, 1.0]",1560214,"(240.0, 240.0, 155.0)"
BraTS2021_00800flair,1,"[1.0, 1.0, 1.0]",1622377,"(240.0, 240.0, 155.0)"
BraTS2021_00800t1,1,"[1.0, 1.0, 1.0]",1622377,"(240.0, 240.0, 155.0)"
BraTS2021_00800t1ce,1,"[1.0, 1.0, 1.0]",1622377,"(240.0, 240.0, 155.0)"
BraTS2021_00800t2,1,"[1.0, 1.0, 1.0]",1622289,"(240.0, 240.0, 155.0)"
BraTS2021_00801flair,1,"[1.0, 1.0, 1.0]",1430861,"(240.0, 240.0, 155.0)"
BraTS2021_00801t1,1,"[1.0, 1.0, 1.0]",1430861,"(240.0, 240.0, 155.0)"
BraTS2021_00801t1ce,1,"[1.0, 1.0, 1.0]",1430861,"(240.0, 240.0, 155.0)"
BraTS2021_00801t2,1,"[1.0, 1.0, 1.0]",1430861,"(240.0, 240.0, 155.0)"
BraTS2021_00802flair,1,"[1.0, 1.0, 1.0]",1415711,"(240.0, 240.0, 155.0)"
BraTS2021_00802t1,1,"[1.0, 1.0, 1.0]",1415711,"(240.0, 240.0, 155.0)"
BraTS2021_00802t1ce,1,"[1.0, 1.0, 1.0]",1415711,"(240.0, 240.0, 155.0)"
BraTS2021_00802t2,1,"[1.0, 1.0, 1.0]",1415711,"(240.0, 240.0, 155.0)"
BraTS2021_00803flair,1,"[1.0, 1.0, 1.0]",1506719,"(240.0, 240.0, 155.0)"
BraTS2021_00803t1,1,"[1.0, 1.0, 1.0]",1508343,"(240.0, 240.0, 155.0)"
BraTS2021_00803t1ce,1,"[1.0, 1.0, 1.0]",1506615,"(240.0, 240.0, 155.0)"
BraTS2021_00803t2,1,"[1.0, 1.0, 1.0]",1508343,"(240.0, 240.0, 155.0)"
BraTS2021_00804flair,1,"[1.0, 1.0, 1.0]",1290970,"(240.0, 240.0, 155.0)"
BraTS2021_00804t1,1,"[1.0, 1.0, 1.0]",1290970,"(240.0, 240.0, 155.0)"
BraTS2021_00804t1ce,1,"[1.0, 1.0, 1.0]",1290970,"(240.0, 240.0, 155.0)"
BraTS2021_00804t2,1,"[1.0, 1.0, 1.0]",1290970,"(240.0, 240.0, 155.0)"
BraTS2021_00805flair,1,"[1.0, 1.0, 1.0]",1671463,"(240.0, 240.0, 155.0)"
BraTS2021_00805t1,1,"[1.0, 1.0, 1.0]",1671454,"(240.0, 240.0, 155.0)"
BraTS2021_00805t1ce,1,"[1.0, 1.0, 1.0]",1671461,"(240.0, 240.0, 155.0)"
BraTS2021_00805t2,1,"[1.0, 1.0, 1.0]",1671461,"(240.0, 240.0, 155.0)"
BraTS2021_00806flair,1,"[1.0, 1.0, 1.0]",1510718,"(240.0, 240.0, 155.0)"
BraTS2021_00806t1,1,"[1.0, 1.0, 1.0]",1510718,"(240.0, 240.0, 155.0)"
BraTS2021_00806t1ce,1,"[1.0, 1.0, 1.0]",1510718,"(240.0, 240.0, 155.0)"
BraTS2021_00806t2,1,"[1.0, 1.0, 1.0]",1510718,"(240.0, 240.0, 155.0)"
BraTS2021_00807flair,1,"[1.0, 1.0, 1.0]",1670135,"(240.0, 240.0, 155.0)"
BraTS2021_00807t1,1,"[1.0, 1.0, 1.0]",1670135,"(240.0, 240.0, 155.0)"
BraTS2021_00807t1ce,1,"[1.0, 1.0, 1.0]",1670135,"(240.0, 240.0, 155.0)"
BraTS2021_00807t2,1,"[1.0, 1.0, 1.0]",1670135,"(240.0, 240.0, 155.0)"
BraTS2021_00808flair,1,"[1.0, 1.0, 1.0]",1756934,"(240.0, 240.0, 155.0)"
BraTS2021_00808t1,1,"[1.0, 1.0, 1.0]",1756934,"(240.0, 240.0, 155.0)"
BraTS2021_00808t1ce,1,"[1.0, 1.0, 1.0]",1756934,"(240.0, 240.0, 155.0)"
BraTS2021_00808t2,1,"[1.0, 1.0, 1.0]",1756934,"(240.0, 240.0, 155.0)"
BraTS2021_00809flair,1,"[1.0, 1.0, 1.0]",1649483,"(240.0, 240.0, 155.0)"
BraTS2021_00809t1,1,"[1.0, 1.0, 1.0]",1649483,"(240.0, 240.0, 155.0)"
BraTS2021_00809t1ce,1,"[1.0, 1.0, 1.0]",1649483,"(240.0, 240.0, 155.0)"
BraTS2021_00809t2,1,"[1.0, 1.0, 1.0]",1649483,"(240.0, 240.0, 155.0)"
BraTS2021_00810flair,1,"[1.0, 1.0, 1.0]",1411854,"(240.0, 240.0, 155.0)"
BraTS2021_00810t1,1,"[1.0, 1.0, 1.0]",1411854,"(240.0, 240.0, 155.0)"
BraTS2021_00810t1ce,1,"[1.0, 1.0, 1.0]",1411854,"(240.0, 240.0, 155.0)"
BraTS2021_00810t2,1,"[1.0, 1.0, 1.0]",1411854,"(240.0, 240.0, 155.0)"
BraTS2021_00811flair,1,"[1.0, 1.0, 1.0]",1390323,"(240.0, 240.0, 155.0)"
BraTS2021_00811t1,1,"[1.0, 1.0, 1.0]",1390323,"(240.0, 240.0, 155.0)"
BraTS2021_00811t1ce,1,"[1.0, 1.0, 1.0]",1390323,"(240.0, 240.0, 155.0)"
BraTS2021_00811t2,1,"[1.0, 1.0, 1.0]",1390323,"(240.0, 240.0, 155.0)"
BraTS2021_00814flair,1,"[1.0, 1.0, 1.0]",1432868,"(240.0, 240.0, 155.0)"
BraTS2021_00814t1,1,"[1.0, 1.0, 1.0]",1432868,"(240.0, 240.0, 155.0)"
BraTS2021_00814t1ce,1,"[1.0, 1.0, 1.0]",1432868,"(240.0, 240.0, 155.0)"
BraTS2021_00814t2,1,"[1.0, 1.0, 1.0]",1432868,"(240.0, 240.0, 155.0)"
BraTS2021_00816flair,1,"[1.0, 1.0, 1.0]",1684511,"(240.0, 240.0, 155.0)"
BraTS2021_00816t1,1,"[1.0, 1.0, 1.0]",1684511,"(240.0, 240.0, 155.0)"
BraTS2021_00816t1ce,1,"[1.0, 1.0, 1.0]",1684511,"(240.0, 240.0, 155.0)"
BraTS2021_00816t2,1,"[1.0, 1.0, 1.0]",1684439,"(240.0, 240.0, 155.0)"
BraTS2021_00818flair,1,"[1.0, 1.0, 1.0]",1645221,"(240.0, 240.0, 155.0)"
BraTS2021_00818t1,1,"[1.0, 1.0, 1.0]",1645221,"(240.0, 240.0, 155.0)"
BraTS2021_00818t1ce,1,"[1.0, 1.0, 1.0]",1645221,"(240.0, 240.0, 155.0)"
BraTS2021_00818t2,1,"[1.0, 1.0, 1.0]",1645218,"(240.0, 240.0, 155.0)"
BraTS2021_00819flair,1,"[1.0, 1.0, 1.0]",1792464,"(240.0, 240.0, 155.0)"
BraTS2021_00819t1,1,"[1.0, 1.0, 1.0]",1792464,"(240.0, 240.0, 155.0)"
BraTS2021_00819t1ce,1,"[1.0, 1.0, 1.0]",1792464,"(240.0, 240.0, 155.0)"
BraTS2021_00819t2,1,"[1.0, 1.0, 1.0]",1792464,"(240.0, 240.0, 155.0)"
BraTS2021_00820flair,1,"[1.0, 1.0, 1.0]",1543487,"(240.0, 240.0, 155.0)"
BraTS2021_00820t1,1,"[1.0, 1.0, 1.0]",1543487,"(240.0, 240.0, 155.0)"
BraTS2021_00820t1ce,1,"[1.0, 1.0, 1.0]",1543487,"(240.0, 240.0, 155.0)"
BraTS2021_00820t2,1,"[1.0, 1.0, 1.0]",1543487,"(240.0, 240.0, 155.0)"
BraTS2021_00823flair,1,"[1.0, 1.0, 1.0]",1737205,"(240.0, 240.0, 155.0)"
BraTS2021_00823t1,1,"[1.0, 1.0, 1.0]",1737205,"(240.0, 240.0, 155.0)"
BraTS2021_00823t1ce,1,"[1.0, 1.0, 1.0]",1737205,"(240.0, 240.0, 155.0)"
BraTS2021_00823t2,1,"[1.0, 1.0, 1.0]",1737205,"(240.0, 240.0, 155.0)"
BraTS2021_00824flair,1,"[1.0, 1.0, 1.0]",1496382,"(240.0, 240.0, 155.0)"
BraTS2021_00824t1,1,"[1.0, 1.0, 1.0]",1496382,"(240.0, 240.0, 155.0)"
BraTS2021_00824t1ce,1,"[1.0, 1.0, 1.0]",1496382,"(240.0, 240.0, 155.0)"
BraTS2021_00824t2,1,"[1.0, 1.0, 1.0]",1496382,"(240.0, 240.0, 155.0)"
BraTS2021_00828flair,1,"[1.0, 1.0, 1.0]",1364006,"(240.0, 240.0, 155.0)"
BraTS2021_00828t1,1,"[1.0, 1.0, 1.0]",1364006,"(240.0, 240.0, 155.0)"
BraTS2021_00828t1ce,1,"[1.0, 1.0, 1.0]",1364006,"(240.0, 240.0, 155.0)"
BraTS2021_00828t2,1,"[1.0, 1.0, 1.0]",1364006,"(240.0, 240.0, 155.0)"
BraTS2021_00830flair,1,"[1.0, 1.0, 1.0]",1442859,"(240.0, 240.0, 155.0)"
BraTS2021_00830t1,1,"[1.0, 1.0, 1.0]",1442859,"(240.0, 240.0, 155.0)"
BraTS2021_00830t1ce,1,"[1.0, 1.0, 1.0]",1442859,"(240.0, 240.0, 155.0)"
BraTS2021_00830t2,1,"[1.0, 1.0, 1.0]",1442859,"(240.0, 240.0, 155.0)"
BraTS2021_00831flair,1,"[1.0, 1.0, 1.0]",1513713,"(240.0, 240.0, 155.0)"
BraTS2021_00831t1,1,"[1.0, 1.0, 1.0]",1513719,"(240.0, 240.0, 155.0)"
BraTS2021_00831t1ce,1,"[1.0, 1.0, 1.0]",1513719,"(240.0, 240.0, 155.0)"
BraTS2021_00831t2,1,"[1.0, 1.0, 1.0]",1513719,"(240.0, 240.0, 155.0)"
BraTS2021_00834flair,1,"[1.0, 1.0, 1.0]",1323572,"(240.0, 240.0, 155.0)"
BraTS2021_00834t1,1,"[1.0, 1.0, 1.0]",1323591,"(240.0, 240.0, 155.0)"
BraTS2021_00834t1ce,1,"[1.0, 1.0, 1.0]",1323591,"(240.0, 240.0, 155.0)"
BraTS2021_00834t2,1,"[1.0, 1.0, 1.0]",1323526,"(240.0, 240.0, 155.0)"
BraTS2021_00836flair,1,"[1.0, 1.0, 1.0]",1581863,"(240.0, 240.0, 155.0)"
BraTS2021_00836t1,1,"[1.0, 1.0, 1.0]",1581991,"(240.0, 240.0, 155.0)"
BraTS2021_00836t1ce,1,"[1.0, 1.0, 1.0]",1581991,"(240.0, 240.0, 155.0)"
BraTS2021_00836t2,1,"[1.0, 1.0, 1.0]",1581929,"(240.0, 240.0, 155.0)"
BraTS2021_00837flair,1,"[1.0, 1.0, 1.0]",1361454,"(240.0, 240.0, 155.0)"
BraTS2021_00837t1,1,"[1.0, 1.0, 1.0]",1361592,"(240.0, 240.0, 155.0)"
BraTS2021_00837t1ce,1,"[1.0, 1.0, 1.0]",1361592,"(240.0, 240.0, 155.0)"
BraTS2021_00837t2,1,"[1.0, 1.0, 1.0]",1361378,"(240.0, 240.0, 155.0)"
BraTS2021_00838flair,1,"[1.0, 1.0, 1.0]",1332657,"(240.0, 240.0, 155.0)"
BraTS2021_00838t1,1,"[1.0, 1.0, 1.0]",1332689,"(240.0, 240.0, 155.0)"
BraTS2021_00838t1ce,1,"[1.0, 1.0, 1.0]",1332689,"(240.0, 240.0, 155.0)"
BraTS2021_00838t2,1,"[1.0, 1.0, 1.0]",1332688,"(240.0, 240.0, 155.0)"
BraTS2021_00839flair,1,"[1.0, 1.0, 1.0]",1431079,"(240.0, 240.0, 155.0)"
BraTS2021_00839t1,1,"[1.0, 1.0, 1.0]",1431108,"(240.0, 240.0, 155.0)"
BraTS2021_00839t1ce,1,"[1.0, 1.0, 1.0]",1431108,"(240.0, 240.0, 155.0)"
BraTS2021_00839t2,1,"[1.0, 1.0, 1.0]",1431058,"(240.0, 240.0, 155.0)"
BraTS2021_00840flair,1,"[1.0, 1.0, 1.0]",1437235,"(240.0, 240.0, 155.0)"
BraTS2021_00840t1,1,"[1.0, 1.0, 1.0]",1437555,"(240.0, 240.0, 155.0)"
BraTS2021_00840t1ce,1,"[1.0, 1.0, 1.0]",1437555,"(240.0, 240.0, 155.0)"
BraTS2021_00840t2,1,"[1.0, 1.0, 1.0]",1437484,"(240.0, 240.0, 155.0)"
BraTS2021_00999flair,1,"[1.0, 1.0, 1.0]",1327994,"(240.0, 240.0, 155.0)"
BraTS2021_00999t1,1,"[1.0, 1.0, 1.0]",1327996,"(240.0, 240.0, 155.0)"
BraTS2021_00999t1ce,1,"[1.0, 1.0, 1.0]",1327996,"(240.0, 240.0, 155.0)"
BraTS2021_00999t2,1,"[1.0, 1.0, 1.0]",1327996,"(240.0, 240.0, 155.0)"
BraTS2021_01000flair,1,"[1.0, 1.0, 1.0]",1887293,"(240.0, 240.0, 155.0)"
BraTS2021_01000t1,1,"[1.0, 1.0, 1.0]",1887345,"(240.0, 240.0, 155.0)"
BraTS2021_01000t1ce,1,"[1.0, 1.0, 1.0]",1887345,"(240.0, 240.0, 155.0)"
BraTS2021_01000t2,1,"[1.0, 1.0, 1.0]",1887261,"(240.0, 240.0, 155.0)"
BraTS2021_01001flair,1,"[1.0, 1.0, 1.0]",1592443,"(240.0, 240.0, 155.0)"
BraTS2021_01001t1,1,"[1.0, 1.0, 1.0]",1592520,"(240.0, 240.0, 155.0)"
BraTS2021_01001t1ce,1,"[1.0, 1.0, 1.0]",1592520,"(240.0, 240.0, 155.0)"
BraTS2021_01001t2,1,"[1.0, 1.0, 1.0]",1592082,"(240.0, 240.0, 155.0)"
BraTS2021_01002flair,1,"[1.0, 1.0, 1.0]",1375812,"(240.0, 240.0, 155.0)"
BraTS2021_01002t1,1,"[1.0, 1.0, 1.0]",1375834,"(240.0, 240.0, 155.0)"
BraTS2021_01002t1ce,1,"[1.0, 1.0, 1.0]",1375834,"(240.0, 240.0, 155.0)"
BraTS2021_01002t2,1,"[1.0, 1.0, 1.0]",1375834,"(240.0, 240.0, 155.0)"
BraTS2021_01003flair,1,"[1.0, 1.0, 1.0]",1441702,"(240.0, 240.0, 155.0)"
BraTS2021_01003t1,1,"[1.0, 1.0, 1.0]",1441706,"(240.0, 240.0, 155.0)"
BraTS2021_01003t1ce,1,"[1.0, 1.0, 1.0]",1441705,"(240.0, 240.0, 155.0)"
BraTS2021_01003t2,1,"[1.0, 1.0, 1.0]",1441704,"(240.0, 240.0, 155.0)"
BraTS2021_01004flair,1,"[1.0, 1.0, 1.0]",1338226,"(240.0, 240.0, 155.0)"
BraTS2021_01004t1,1,"[1.0, 1.0, 1.0]",1338329,"(240.0, 240.0, 155.0)"
BraTS2021_01004t1ce,1,"[1.0, 1.0, 1.0]",1338329,"(240.0, 240.0, 155.0)"
BraTS2021_01004t2,1,"[1.0, 1.0, 1.0]",1338329,"(240.0, 240.0, 155.0)"
BraTS2021_01005flair,1,"[1.0, 1.0, 1.0]",1357021,"(240.0, 240.0, 155.0)"
BraTS2021_01005t1,1,"[1.0, 1.0, 1.0]",1357043,"(240.0, 240.0, 155.0)"
BraTS2021_01005t1ce,1,"[1.0, 1.0, 1.0]",1357043,"(240.0, 240.0, 155.0)"
BraTS2021_01005t2,1,"[1.0, 1.0, 1.0]",1357042,"(240.0, 240.0, 155.0)"
BraTS2021_01007flair,1,"[1.0, 1.0, 1.0]",1553383,"(240.0, 240.0, 155.0)"
BraTS2021_01007t1,1,"[1.0, 1.0, 1.0]",1553383,"(240.0, 240.0, 155.0)"
BraTS2021_01007t1ce,1,"[1.0, 1.0, 1.0]",1553383,"(240.0, 240.0, 155.0)"
BraTS2021_01007t2,1,"[1.0, 1.0, 1.0]",1553383,"(240.0, 240.0, 155.0)"
BraTS2021_01008flair,1,"[1.0, 1.0, 1.0]",1400868,"(240.0, 240.0, 155.0)"
BraTS2021_01008t1,1,"[1.0, 1.0, 1.0]",1400966,"(240.0, 240.0, 155.0)"
BraTS2021_01008t1ce,1,"[1.0, 1.0, 1.0]",1400966,"(240.0, 240.0, 155.0)"
BraTS2021_01008t2,1,"[1.0, 1.0, 1.0]",1400910,"(240.0, 240.0, 155.0)"
BraTS2021_01009flair,1,"[1.0, 1.0, 1.0]",1404675,"(240.0, 240.0, 155.0)"
BraTS2021_01009t1,1,"[1.0, 1.0, 1.0]",1404675,"(240.0, 240.0, 155.0)"
BraTS2021_01009t1ce,1,"[1.0, 1.0, 1.0]",1404675,"(240.0, 240.0, 155.0)"
BraTS2021_01009t2,1,"[1.0, 1.0, 1.0]",1404675,"(240.0, 240.0, 155.0)"
BraTS2021_01010flair,1,"[1.0, 1.0, 1.0]",1501779,"(240.0, 240.0, 155.0)"
BraTS2021_01010t1,1,"[1.0, 1.0, 1.0]",1501831,"(240.0, 240.0, 155.0)"
BraTS2021_01010t1ce,1,"[1.0, 1.0, 1.0]",1501831,"(240.0, 240.0, 155.0)"
BraTS2021_01010t2,1,"[1.0, 1.0, 1.0]",1501796,"(240.0, 240.0, 155.0)"
BraTS2021_01011flair,1,"[1.0, 1.0, 1.0]",1386220,"(240.0, 240.0, 155.0)"
BraTS2021_01011t1,1,"[1.0, 1.0, 1.0]",1386220,"(240.0, 240.0, 155.0)"
BraTS2021_01011t1ce,1,"[1.0, 1.0, 1.0]",1386220,"(240.0, 240.0, 155.0)"
BraTS2021_01011t2,1,"[1.0, 1.0, 1.0]",1386220,"(240.0, 240.0, 155.0)"
BraTS2021_01012flair,1,"[1.0, 1.0, 1.0]",1622666,"(240.0, 240.0, 155.0)"
BraTS2021_01012t1,1,"[1.0, 1.0, 1.0]",1622666,"(240.0, 240.0, 155.0)"
BraTS2021_01012t1ce,1,"[1.0, 1.0, 1.0]",1622666,"(240.0, 240.0, 155.0)"
BraTS2021_01012t2,1,"[1.0, 1.0, 1.0]",1622666,"(240.0, 240.0, 155.0)"
BraTS2021_01013flair,1,"[1.0, 1.0, 1.0]",1481790,"(240.0, 240.0, 155.0)"
BraTS2021_01013t1,1,"[1.0, 1.0, 1.0]",1481790,"(240.0, 240.0, 155.0)"
BraTS2021_01013t1ce,1,"[1.0, 1.0, 1.0]",1481790,"(240.0, 240.0, 155.0)"
BraTS2021_01013t2,1,"[1.0, 1.0, 1.0]",1481761,"(240.0, 240.0, 155.0)"
BraTS2021_01014flair,1,"[1.0, 1.0, 1.0]",1318539,"(240.0, 240.0, 155.0)"
BraTS2021_01014t1,1,"[1.0, 1.0, 1.0]",1318539,"(240.0, 240.0, 155.0)"
BraTS2021_01014t1ce,1,"[1.0, 1.0, 1.0]",1318539,"(240.0, 240.0, 155.0)"
BraTS2021_01014t2,1,"[1.0, 1.0, 1.0]",1318539,"(240.0, 240.0, 155.0)"
BraTS2021_01015flair,1,"[1.0, 1.0, 1.0]",1363703,"(240.0, 240.0, 155.0)"
BraTS2021_01015t1,1,"[1.0, 1.0, 1.0]",1363703,"(240.0, 240.0, 155.0)"
BraTS2021_01015t1ce,1,"[1.0, 1.0, 1.0]",1363703,"(240.0, 240.0, 155.0)"
BraTS2021_01015t2,1,"[1.0, 1.0, 1.0]",1363703,"(240.0, 240.0, 155.0)"
BraTS2021_01016flair,1,"[1.0, 1.0, 1.0]",1472166,"(240.0, 240.0, 155.0)"
BraTS2021_01016t1,1,"[1.0, 1.0, 1.0]",1471878,"(240.0, 240.0, 155.0)"
BraTS2021_01016t1ce,1,"[1.0, 1.0, 1.0]",1472166,"(240.0, 240.0, 155.0)"
BraTS2021_01016t2,1,"[1.0, 1.0, 1.0]",1472098,"(240.0, 240.0, 155.0)"
BraTS2021_01017flair,1,"[1.0, 1.0, 1.0]",1464469,"(240.0, 240.0, 155.0)"
BraTS2021_01017t1,1,"[1.0, 1.0, 1.0]",1464558,"(240.0, 240.0, 155.0)"
BraTS2021_01017t1ce,1,"[1.0, 1.0, 1.0]",1464558,"(240.0, 240.0, 155.0)"
BraTS2021_01017t2,1,"[1.0, 1.0, 1.0]",1464555,"(240.0, 240.0, 155.0)"
BraTS2021_01018flair,1,"[1.0, 1.0, 1.0]",1480993,"(240.0, 240.0, 155.0)"
BraTS2021_01018t1,1,"[1.0, 1.0, 1.0]",1480993,"(240.0, 240.0, 155.0)"
BraTS2021_01018t1ce,1,"[1.0, 1.0, 1.0]",1480993,"(240.0, 240.0, 155.0)"
BraTS2021_01018t2,1,"[1.0, 1.0, 1.0]",1480993,"(240.0, 240.0, 155.0)"
BraTS2021_01019flair,1,"[1.0, 1.0, 1.0]",1790473,"(240.0, 240.0, 155.0)"
BraTS2021_01019t1,1,"[1.0, 1.0, 1.0]",1790473,"(240.0, 240.0, 155.0)"
BraTS2021_01019t1ce,1,"[1.0, 1.0, 1.0]",1790473,"(240.0, 240.0, 155.0)"
BraTS2021_01019t2,1,"[1.0, 1.0, 1.0]",1790473,"(240.0, 240.0, 155.0)"
BraTS2021_01020flair,1,"[1.0, 1.0, 1.0]",1567397,"(240.0, 240.0, 155.0)"
BraTS2021_01020t1,1,"[1.0, 1.0, 1.0]",1572322,"(240.0, 240.0, 155.0)"
BraTS2021_01020t1ce,1,"[1.0, 1.0, 1.0]",1572592,"(240.0, 240.0, 155.0)"
BraTS2021_01020t2,1,"[1.0, 1.0, 1.0]",1572221,"(240.0, 240.0, 155.0)"
BraTS2021_01021flair,1,"[1.0, 1.0, 1.0]",1558079,"(240.0, 240.0, 155.0)"
BraTS2021_01021t1,1,"[1.0, 1.0, 1.0]",1549660,"(240.0, 240.0, 155.0)"
BraTS2021_01021t1ce,1,"[1.0, 1.0, 1.0]",1558079,"(240.0, 240.0, 155.0)"
BraTS2021_01021t2,1,"[1.0, 1.0, 1.0]",1558076,"(240.0, 240.0, 155.0)"
BraTS2021_01022flair,1,"[1.0, 1.0, 1.0]",1387406,"(240.0, 240.0, 155.0)"
BraTS2021_01022t1,1,"[1.0, 1.0, 1.0]",1387445,"(240.0, 240.0, 155.0)"
BraTS2021_01022t1ce,1,"[1.0, 1.0, 1.0]",1387445,"(240.0, 240.0, 155.0)"
BraTS2021_01022t2,1,"[1.0, 1.0, 1.0]",1387441,"(240.0, 240.0, 155.0)"
BraTS2021_01023flair,1,"[1.0, 1.0, 1.0]",1417551,"(240.0, 240.0, 155.0)"
BraTS2021_01023t1,1,"[1.0, 1.0, 1.0]",1417551,"(240.0, 240.0, 155.0)"
BraTS2021_01023t1ce,1,"[1.0, 1.0, 1.0]",1417551,"(240.0, 240.0, 155.0)"
BraTS2021_01023t2,1,"[1.0, 1.0, 1.0]",1417551,"(240.0, 240.0, 155.0)"
BraTS2021_01024flair,1,"[1.0, 1.0, 1.0]",1446260,"(240.0, 240.0, 155.0)"
BraTS2021_01024t1,1,"[1.0, 1.0, 1.0]",1446285,"(240.0, 240.0, 155.0)"
BraTS2021_01024t1ce,1,"[1.0, 1.0, 1.0]",1446285,"(240.0, 240.0, 155.0)"
BraTS2021_01024t2,1,"[1.0, 1.0, 1.0]",1446285,"(240.0, 240.0, 155.0)"
BraTS2021_01025flair,1,"[1.0, 1.0, 1.0]",1252642,"(240.0, 240.0, 155.0)"
BraTS2021_01025t1,1,"[1.0, 1.0, 1.0]",1252642,"(240.0, 240.0, 155.0)"
BraTS2021_01025t1ce,1,"[1.0, 1.0, 1.0]",1252642,"(240.0, 240.0, 155.0)"
BraTS2021_01025t2,1,"[1.0, 1.0, 1.0]",1252642,"(240.0, 240.0, 155.0)"
