image,voxel volume,voxel size,image volume,image size
00501T1w,0.9999977,"[1.0, 1.0, 0.9999977]",436.9989841580391,"(256.0, 256.0, 213.9995025396347)"
00501T1wCE,0.9999977,"[1.0, 1.0, 0.9999977]",369.9991399049759,"(256.0, 256.0, 213.9995025396347)"
00501T2w,0.12499944,"[0.49999997, 0.4999996, 0.49999818]",1667.3675462529063,"(179.99998927116394, 255.9998016357422, 255.9990692138672)"
00502FLAIR,0.30000022,"[0.49999994, 1.2000009, 0.50000006]",1341.3009860217571,"(255.99996948242188, 259.2001905441284, 256.0000305175781)"
00502T1w,0.14999959,"[0.5, 0.5, 0.59999835]",611.2483240664005,"(256.0, 256.0, 223.19938802719116)"
00502T1wCE,0.5,"[0.5, 2.0, 0.5]",386.0,"(256.0, 258.0, 256.0)"
00502T2w,0.5,"[0.5, 2.0, 0.5]",1025.0,"(256.0, 258.0, 256.0)"
00504FLAIR,0.2999998,"[0.49999982, 1.1999996, 0.50000006]",1436.099058419466,"(255.99990844726562, 259.19990730285645, 256.0000305175781)"
00504T1w,0.15,"[0.5, 0.5, 0.6]",822.3000326752663,"(256.0, 256.0, 235.2000093460083)"
00504T1wCE,1.0000042,"[1.0000017, 1.0000005, 1.000002]",420.0017523765564,"(256.00042724609375, 256.0001220703125, 216.00043773651123)"
00504T2w,0.12500006,"[0.5, 0.50000006, 0.5000002]",2273.626084148884,"(208.0, 256.0000305175781, 256.0000915527344)"
00505FLAIR,0.29999948,"[0.4999986, 1.2000003, 0.5000004]",1028.3982019424438,"(255.99928283691406, 235.2000560760498, 256.0002136230469)"
00505T1w,1.0089021,"[0.44919977, 0.44919977, 5.0]",650.7418370246887,"(229.9902801513672, 229.9902801513672, 175.0)"
00505T1wCE,0.99999344,"[0.9999967, 0.9999967, 1.0]",275.9981904029846,"(255.99916076660156, 255.99916076660156, 214.0)"
00505T2w,0.12500001,"[0.4999996, 0.49999902, 0.50000143]",1073.25012794137,"(191.99985122680664, 255.99949645996094, 256.000732421875)"
00506FLAIR,0.30000007,"[0.50000006, 1.2000004, 0.49999988]",1118.7002667188644,"(256.0000305175781, 259.20008754730225, 255.99993896484375)"
00506T1w,1.0089017,"[0.44920018, 0.44920012, 4.999989]",1023.0263392925262,"(229.99049377441406, 229.99046325683594, 174.99961614608765)"
00506T1wCE,0.5,"[2.0, 0.5, 0.5]",308.5,"(258.0, 256.0, 256.0)"
00506T2w,0.1249999,"[0.4999998, 0.49999982, 0.5]",1896.123530767858,"(207.9999132156372, 255.99990844726562, 256.0)"
00507FLAIR,0.30000058,"[0.5000001, 1.2000026, 0.49999982]",720.3013881742954,"(256.00006103515625, 259.20055103302, 255.99990844726562)"
00507T1w,1.0089035,"[0.44919997, 0.44919986, 5.0000033]",741.544075012207,"(229.99038696289062, 229.99032592773438, 160.00010681152344)"
00507T1wCE,0.5,"[0.5, 2.0, 0.5]",273.5,"(256.0, 258.0, 256.0)"
00507T2w,0.5,"[0.5, 0.5, 2.0]",1078.5,"(256.0, 256.0, 258.0)"
00510FLAIR,0.29999942,"[0.5, 1.1999977, 0.5]",1755.8965811133385,"(256.0, 263.99948596954346, 256.0)"
00510T1w,1.0000023,"[1.0, 1.0, 1.0000023]",236.00053453445435,"(256.0, 256.0, 218.00049376487732)"
00510T1wCE,1.0000023,"[1.0, 1.0, 1.0000023]",369.00083577632904,"(256.0, 256.0, 218.00049376487732)"
00510T2w,0.5,"[0.5, 1.0, 1.0]",2159.5,"(216.0, 256.0, 256.0)"
00511FLAIR,0.2999998,"[0.5000001, 1.1999985, 0.5000002]",1045.7993143200874,"(256.00006103515625, 259.19967555999756, 256.0000915527344)"
00511T1w,0.15,"[0.5, 0.5, 0.6]",507.30002015829086,"(256.0, 256.0, 211.20000839233398)"
00511T1wCE,0.5,"[0.5, 2.0, 0.5]",362.0,"(256.0, 258.0, 256.0)"
00511T2w,0.12499967,"[0.49999908, 0.49999985, 0.49999976]",1222.1217948496342,"(207.9996156692505, 255.9999237060547, 255.9998779296875)"
00512FLAIR,0.30000114,"[0.49999967, 1.2000002, 0.5000022]",1430.705457687378,"(255.9998321533203, 249.60003471374512, 256.0011291503906)"
00512T1w,0.14999986,"[0.5, 0.5, 0.5999994]",558.8994669914246,"(256.0, 256.0, 203.99980545043945)"
00512T1wCE,0.14999986,"[0.5, 0.5, 0.5999994]",360.2996563911438,"(256.0, 256.0, 203.99980545043945)"
00512T2w,0.27500135,"[1.1000025, 0.49999887, 0.50000244]",1356.8566464185715,"(202.40046501159668, 255.99942016601562, 256.0012512207031)"
00513FLAIR,0.29999965,"[0.5, 1.1999986, 0.5]",1730.998005270958,"(256.0, 259.1997013092041, 256.0)"
00513T1w,0.14999986,"[0.5, 0.5, 0.5999994]",633.5993957519531,"(256.0, 256.0, 211.19979858398438)"
00513T1wCE,0.14999986,"[0.5, 0.5, 0.5999994]",471.8995499610901,"(256.0, 256.0, 211.19979858398438)"
00513T2w,0.275,"[1.1, 0.5, 0.5]",2424.6750525534153,"(224.400004863739, 256.0, 256.0)"
00514FLAIR,0.3000002,"[0.49999988, 1.1999996, 0.5000006]",1203.6007652282715,"(255.99993896484375, 239.99991416931152, 256.00030517578125)"
00514T1w,0.9999995,"[0.99999976, 0.9999981, 1.0000017]",370.9998230934143,"(255.99993896484375, 255.99951171875, 196.00032711029053)"
00514T1wCE,0.9999995,"[0.99999976, 0.9999981, 1.0000017]",271.99987030029297,"(255.99993896484375, 255.99951171875, 196.00032711029053)"
00514T2w,0.124999546,"[0.4999994, 0.4999989, 0.49999988]",1200.995633304119,"(191.99977111816406, 255.9994354248047, 255.99993896484375)"
00516FLAIR,0.29999918,"[0.50000006, 1.1999985, 0.49999923]",1764.2951626181602,"(256.0000305175781, 235.19970560073853, 255.99960327148438)"
00516T1w,1.0089024,"[0.44919986, 0.4491997, 5.000001]",966.5285284519196,"(229.99032592773438, 229.99024963378906, 160.00003051757812)"
00516T1wCE,0.9999995,"[1.0000036, 0.99999636, 0.9999996]",383.99981689453125,"(256.00091552734375, 255.9990692138672, 221.99990737438202)"
00516T2w,0.12499945,"[0.49999914, 0.49999866, 0.5]",1953.3663841634989,"(207.99964046478271, 255.9993133544922, 256.0)"
00517FLAIR,0.2999999,"[0.5, 1.1999996, 0.5]",995.9996438026428,"(256.0, 259.19990730285645, 256.0)"
00517T1w,1.0089004,"[0.44919991, 0.44919991, 4.999988]",797.0313191413879,"(229.9903564453125, 229.9903564453125, 174.99958276748657)"
00517T1wCE,0.5,"[2.0, 0.5, 0.5]",315.0,"(258.0, 256.0, 256.0)"
00517T2w,0.125,"[0.5, 0.5, 0.5]",1901.0,"(224.0, 256.0, 256.0)"
00518FLAIR,0.3000009,"[0.50000215, 1.1999985, 0.5]",1334.4040298461914,"(256.0010986328125, 249.59968757629395, 256.0)"
00518T1w,0.9999962,"[1.000002, 0.99999607, 0.9999981]",342.9986915588379,"(256.0005187988281, 255.99899291992188, 213.99959182739258)"
00518T1wCE,0.99999845,"[1.000002, 0.99999607, 1.0000004]",268.99958312511444,"(256.0005187988281, 255.99899291992188, 214.0000765323639)"
00518T2w,0.12499948,"[0.5000009, 0.49999785, 0.49999917]",1104.4953916668892,"(200.00035762786865, 255.9989013671875, 255.99957275390625)"
00519FLAIR,0.30000076,"[0.5, 1.1999993, 0.50000155]",1222.2030839323997,"(256.0, 263.9998531341553, 256.00079345703125)"
00519T1w,1.0000037,"[1.0, 1.000002, 1.0000017]",488.0018033981323,"(256.0, 256.0005187988281, 202.00033712387085)"
00519T1wCE,0.25,"[1.0, 0.5, 0.5]",279.25,"(256.0, 256.0, 256.0)"
00519T2w,0.1249986,"[0.49999946, 0.49999732, 0.49999762]",1286.735581099987,"(215.9997682571411, 255.99862670898438, 255.998779296875)"
00520FLAIR,0.29999915,"[0.49999762, 1.2000033, 0.49999958]",1409.695994824171,"(255.998779296875, 235.2006402015686, 255.99978637695312)"
00520T1w,0.99999344,"[0.9999993, 0.9999947, 0.99999946]",423.9972200393677,"(255.99981689453125, 255.99864196777344, 181.99990236759186)"
00520T1wCE,0.99999344,"[0.9999993, 0.9999947, 0.99999946]",301.99801993370056,"(255.99981689453125, 255.99864196777344, 181.99990236759186)"
00520T2w,0.124999344,"[0.5000003, 0.49999842, 0.49999866]",1390.1177085042,"(188.00011205673218, 255.9991912841797, 255.9993133544922)"
00523FLAIR,0.3,"[0.5000024, 1.1999998, 0.49999774]",1746.0000693798065,"(256.001220703125, 249.59996032714844, 255.99884033203125)"
00523T1w,0.15000007,"[0.5, 0.5, 0.60000026]",869.2503799498081,"(256.0, 256.0, 211.20009231567383)"
00523T1wCE,0.5,"[2.0, 0.5, 0.5]",483.0,"(258.0, 256.0, 256.0)"
00523T2w,0.27500096,"[1.1000017, 0.500002, 0.499999]",2046.0071396827698,"(202.40031147003174, 256.00103759765625, 255.99948120117188)"
00524FLAIR,0.29999977,"[0.5000012, 1.1999979, 0.49999928]",834.8993696570396,"(256.0006103515625, 235.19958877563477, 255.9996337890625)"
00524T1w,1.0000088,"[1.0000015, 1.0000037, 1.0000036]",312.00275230407715,"(256.0003967285156, 256.0009460449219, 214.00076532363892)"
00524T1wCE,1.0000088,"[1.0000015, 1.0000037, 1.0000036]",198.0017466545105,"(256.0003967285156, 256.0009460449219, 214.00076532363892)"
00525FLAIR,0.14999987,"[0.50000006, 0.59999967, 0.4999998]",1724.3985267877579,"(256.0000305175781, 239.9998664855957, 255.99989318847656)"
00525T1w,1.0988669,"[0.46879998, 0.46880004, 4.9999986]",1187.8751616477966,"(240.0255889892578, 240.02561950683594, 154.9999556541443)"
00525T1wCE,0.5,"[2.0, 0.5, 0.5]",566.5,"(258.0, 256.0, 256.0)"
00525T2w,0.5,"[0.5, 0.5, 2.0]",2333.5,"(256.0, 256.0, 258.0)"
00526FLAIR,0.2999986,"[0.49999762, 1.2000005, 0.49999985]",1967.9908895492554,"(255.998779296875, 235.2001028060913, 255.9999237060547)"
00526T1w,1.0000025,"[1.0, 1.0, 1.0000025]",670.001677274704,"(256.0, 256.0, 198.00049567222595)"
00526T1wCE,1.0000025,"[1.0, 1.0, 1.0000025]",396.0009913444519,"(256.0, 256.0, 198.00049567222595)"
00526T2w,0.12499887,"[0.49999997, 0.49999782, 0.49999768]",2218.8548972010612,"(187.99998879432678, 255.99888610839844, 255.99880981445312)"
00528FLAIR,0.30000135,"[0.5, 1.2000009, 0.5000019]",1421.706411987543,"(256.0, 249.60018348693848, 256.0009765625)"
00528T1w,1.0988631,"[0.4688, 0.46879932, 4.9999886]",758.2155561447144,"(240.02560424804688, 240.02525329589844, 179.9995880126953)"
00528T1wCE,0.9999949,"[0.9999963, 0.9999963, 1.0000023]",342.9982417821884,"(255.99905395507812, 255.99905395507812, 226.00051188468933)"
00528T2w,0.12500107,"[0.5000002, 0.5000022, 0.5000019]",2016.642308831215,"(216.00007724761963, 256.0011291503906, 256.0009765625)"
00529FLAIR,0.29999977,"[0.50000006, 1.1999995, 0.4999998]",1381.7989567518234,"(256.0000305175781, 259.1998815536499, 255.99989318847656)"
00529T1w,0.14999986,"[0.5, 0.5, 0.5999994]",600.4494273662567,"(256.0, 256.0, 201.5998077392578)"
00529T1wCE,0.5,"[0.5, 2.0, 0.5]",391.5,"(256.0, 258.0, 256.0)"
00529T2w,0.5,"[0.5, 0.5, 2.0]",1184.0,"(256.0, 256.0, 258.0)"
00530FLAIR,0.25,"[1.0, 0.5, 0.5]",1504.75,"(256.0, 256.0, 256.0)"
00530T1w,1.0089025,"[0.44919983, 0.44919986, 5.0000005]",936.2615661621094,"(229.9903106689453, 229.99032592773438, 170.00001621246338)"
00530T1wCE,1.500002,"[0.9999995, 1.0000004, 1.5000023]",321.0004336833954,"(255.9998779296875, 256.0000915527344, 198.0002989768982)"
00530T2w,0.25,"[0.5, 0.5, 1.0]",2019.5,"(256.0, 256.0, 257.0)"
00532FLAIR,0.5,"[0.5, 0.5, 2.0]",1015.0,"(256.0, 256.0, 258.0)"
00532T1w,1.0988692,"[0.4688, 0.4688002, 5.000007]",932.9399546384811,"(240.02560424804688, 240.02569580078125, 155.00022172927856)"
00532T1wCE,0.5,"[0.5, 2.0, 0.5]",441.5,"(256.0, 258.0, 256.0)"
00532T2w,0.5,"[0.5, 0.5, 2.0]",1380.5,"(256.0, 256.0, 258.0)"
00533FLAIR,0.2549136,"[0.4609, 1.1999954, 0.4609]",1110.4036341905594,"(235.98080444335938, 259.19900608062744, 235.98080444335938)"
00533T1w,0.4486494,"[0.5469, 0.5469, 1.5]",491.2711000442505,"(280.0127868652344, 280.0127868652344, 243.0)"
00533T1wCE,0.4486494,"[0.5469, 0.5469, 1.5]",403.3358163833618,"(280.0127868652344, 280.0127868652344, 243.0)"
00533T2w,0.37968573,"[1.1999944, 0.5625, 0.5625]",1671.756268054247,"(215.99900007247925, 288.0, 288.0)"
00537FLAIR,0.3000007,"[0.4999993, 1.2000006, 0.5000016]",2037.904737263918,"(255.99964904785156, 240.00012874603271, 256.0008239746094)"
00537T1w,0.9999934,"[1.0000007, 0.9999962, 0.9999965]",614.9959310889244,"(256.00018310546875, 255.9990234375, 185.99934589862823)"
00537T1wCE,0.999995,"[1.0, 0.99999785, 0.99999714]",514.997421503067,"(256.0, 255.99945068359375, 185.99946784973145)"
00537T2w,0.12500031,"[0.5000005, 0.5000009, 0.49999988]",2435.1310960799456,"(204.00019454956055, 256.0004577636719, 255.99993896484375)"
00538FLAIR,0.30000126,"[0.5000017, 1.199999, 0.5000008]",1512.606371164322,"(256.0008850097656, 249.59978675842285, 256.0003967285156)"
00538T1w,0.14999993,"[0.5, 0.5, 0.5999997]",609.7497213631868,"(256.0, 256.0, 211.19990348815918)"
00538T1wCE,0.14999993,"[0.5, 0.5, 0.5999997]",381.2998257577419,"(256.0, 256.0, 211.19990348815918)"
00538T2w,0.27500033,"[1.099999, 0.5000011, 0.5]",2575.9281265735626,"(228.7997817993164, 256.00054931640625, 256.0)"
00539FLAIR,0.30000034,"[1.199999, 0.500001, 0.5]",1812.6020527482033,"(235.19979906082153, 256.0005187988281, 256.0)"
00539T1w,0.25,"[0.5, 1.0, 0.5]",539.0,"(256.0, 256.0, 256.0)"
00539T1wCE,1.0000013,"[0.9999964, 1.0000036, 1.0000013]",410.0005376338959,"(255.99908447265625, 256.00091552734375, 172.00022554397583)"
00539T2w,0.12499984,"[0.49999887, 0.5000021, 0.49999842]",1778.4977738559246,"(187.99957418441772, 256.0010681152344, 255.9991912841797)"
00540FLAIR,0.25,"[1.0, 0.5, 0.5]",2253.0,"(257.0, 256.0, 256.0)"
00540T1w,0.7000009,"[1.0000005, 1.0000001, 0.70000046]",970.9012235403061,"(256.0001220703125, 256.0000305175781, 201.60013389587402)"
00540T1wCE,0.7000009,"[1.0000005, 1.0000001, 0.70000046]",539.0006792545319,"(256.0001220703125, 256.0000305175781, 201.60013389587402)"
00540T2w,0.25,"[0.5, 1.0, 0.5]",1922.25,"(256.0, 256.0, 256.0)"
00542FLAIR,0.2637285,"[0.46880087, 1.2000028, 0.4687987]",1428.0898243188858,"(240.0260467529297, 244.8005690574646, 240.02493286132812)"
00542T1w,0.999995,"[0.99999624, 0.99999815, 1.0000006]",376.99811244010925,"(255.99903869628906, 255.99952697753906, 174.0001037120819)"
00542T1wCE,0.999995,"[0.99999624, 0.99999815, 1.0000006]",284.9985730648041,"(255.99903869628906, 255.99952697753906, 174.0001037120819)"
00542T2w,0.13091895,"[0.5000002, 0.51170224, 0.51169956]",1498.2364619970322,"(200.00007152557373, 261.9915466308594, 261.99017333984375)"
00543FLAIR,0.29999885,"[0.5, 1.1999954, 0.5]",2087.6919945776463,"(256.0, 259.19900608062744, 256.0)"
00543T1w,0.14999957,"[0.5, 0.5, 0.5999983]",654.8981393277645,"(256.0, 256.0, 211.19939994812012)"
00543T1wCE,0.5,"[2.0, 0.5, 0.5]",386.0,"(258.0, 256.0, 256.0)"
00543T2w,1.0999933,"[1.0999981, 0.9999956, 1.0000001]",1802.889097571373,"(228.79960823059082, 255.99887084960938, 256.0000305175781)"
00544FLAIR,0.29999986,"[0.5, 1.1999995, 0.5]",1511.6993092000484,"(256.0, 211.19990348815918, 256.0)"
00544T1w,0.9999934,"[0.9999961, 0.99999547, 1.0000018]",652.9956796765327,"(255.99900817871094, 255.99884033203125, 180.0003218650818)"
00544T1wCE,0.9999934,"[0.9999961, 0.99999547, 1.0000018]",403.9973270893097,"(255.99900817871094, 255.99884033203125, 180.0003218650818)"
00544T2w,0.12500013,"[0.500001, 0.50000125, 0.49999827]",1957.7521004378796,"(196.00039720535278, 256.0006408691406, 255.99911499023438)"
00545FLAIR,0.3000011,"[0.5000001, 1.1999998, 0.50000185]",1568.105826050043,"(256.00006103515625, 249.59996032714844, 256.0009460449219)"
00545T1w,0.15,"[0.5, 0.5, 0.6]",657.4500261247158,"(256.0, 256.0, 211.20000839233398)"
00545T1wCE,0.15,"[0.5, 0.5, 0.6]",432.3000171780586,"(256.0, 256.0, 211.20000839233398)"
00545T2w,0.27500123,"[1.0999998, 0.50000125, 0.5000011]",1541.931884586811,"(228.799955368042, 256.0006408691406, 256.00054931640625)"
00547FLAIR,0.30000064,"[0.50000006, 1.2000024, 0.5]",1305.002774298191,"(256.0000305175781, 259.2005252838135, 256.0)"
00547T1w,0.14999978,"[0.5, 0.5, 0.5999991]",609.2991162836552,"(256.0, 256.0, 211.19969367980957)"
00547T1wCE,0.5,"[2.0, 0.5, 0.5]",296.5,"(258.0, 256.0, 256.0)"
00547T2w,0.5,"[0.5, 2.0, 0.5]",1269.5,"(256.0, 258.0, 256.0)"
00548FLAIR,0.5,"[2.0, 0.5, 0.5]",1001.0,"(258.0, 256.0, 256.0)"
00548T1w,1.0988685,"[0.46880016, 0.46880007, 5.0000033]",772.5045479536057,"(240.0256805419922, 240.025634765625, 160.00010681152344)"
00548T1wCE,0.5,"[0.5, 2.0, 0.5]",361.5,"(256.0, 258.0, 256.0)"
00548T2w,0.124999955,"[0.49999997, 0.5, 0.49999985]",1916.6243145614862,"(203.99998784065247, 256.0, 255.9999237060547)"
00549FLAIR,0.30000037,"[0.49999994, 1.2000011, 0.5000002]",1206.9014866948128,"(255.99996948242188, 259.2002420425415, 256.0000915527344)"
00549T1w,1.0089028,"[0.44919991, 0.44919986, 5.0000005]",1096.6773307323456,"(229.9903564453125, 229.99032592773438, 165.00001573562622)"
00549T1wCE,0.5,"[2.0, 0.5, 0.5]",457.0,"(258.0, 256.0, 256.0)"
00549T2w,0.12500006,"[0.5000003, 0.50000006, 0.4999999]",2193.5010459423065,"(208.00012397766113, 256.0000305175781, 255.9999542236328)"
00550FLAIR,0.3,"[0.5, 1.2, 0.5]",1348.5000535845757,"(256.0, 230.40000915527344, 256.0)"
00550T1w,0.14999984,"[0.5, 0.5, 0.59999937]",624.8993419706821,"(256.0, 256.0, 196.79979276657104)"
00550T1wCE,0.14999984,"[0.5, 0.5, 0.59999937]",400.7995779514313,"(256.0, 256.0, 196.79979276657104)"
00550T2w,0.27499986,"[1.0999994, 0.5, 0.5]",1374.449285030365,"(193.5998992919922, 256.0, 256.0)"
00551FLAIR,0.3000011,"[0.50000155, 1.2000016, 0.49999964]",1507.205599784851,"(256.00079345703125, 254.40033864974976, 255.99981689453125)"
00551T1w,1.0000048,"[1.0000052, 1.0000004, 0.9999992]",386.00184059143066,"(256.0013427734375, 256.0000915527344, 213.99983417987823)"
00551T1wCE,1.0000048,"[1.0000052, 1.0000004, 0.9999992]",305.0014543533325,"(256.0013427734375, 256.0000915527344, 213.99983417987823)"
00551T2w,0.12499992,"[0.49999928, 0.49999794, 0.50000244]",1625.2489344030619,"(199.99971389770508, 255.9989471435547, 256.0012512207031)"
00552FLAIR,0.5,"[2.0, 0.5, 0.5]",1052.5,"(258.0, 256.0, 256.0)"
00552T1w,1.0988678,"[0.46880025, 0.4687998, 5.0000024]",945.026285648346,"(240.02572631835938, 240.02549743652344, 165.0000786781311)"
00552T1wCE,0.15000024,"[0.5, 0.5, 0.600001]",420.45068499445915,"(256.0, 256.0, 182.400297164917)"
00552T2w,0.5,"[0.5, 2.0, 0.5]",880.0,"(256.0, 258.0, 256.0)"
00554FLAIR,0.13186383,"[0.4688, 0.599999, 0.46879995]",1256.0030043125153,"(240.02560424804688, 242.39960026741028, 240.02557373046875)"
00554T1w,1.0988668,"[0.46880004, 0.46879992, 4.9999986]",1045.0223461389542,"(240.02561950683594, 240.0255584716797, 179.9999485015869)"
00554T1wCE,0.14999978,"[0.50000006, 0.4999999, 0.5999992]",563.699182420969,"(256.0000305175781, 255.9999542236328, 179.99975681304932)"
00554T2w,0.12499996,"[0.49999994, 0.4999999, 0.5]",1621.7495166808367,"(203.99997568130493, 255.9999542236328, 256.0)"
00555FLAIR,0.24999928,"[0.49999928, 1.0, 0.49999928]",1454.995837211609,"(255.9996337890625, 212.0, 255.9996337890625)"
00555T1w,0.9999935,"[0.999998, 0.99999624, 0.9999993]",609.9960368871689,"(255.99948120117188, 255.99903869628906, 193.99986124038696)"
00555T1wCE,0.25,"[0.5, 1.0, 0.5]",347.75,"(256.0, 256.0, 256.0)"
00555T2w,0.4999994,"[0.49999923, 1.0000024, 0.999998]",892.4989360570908,"(215.99966526031494, 256.0006103515625, 255.99948120117188)"
00556FLAIR,0.3000003,"[0.5, 1.2000006, 0.50000024]",1115.7011526823044,"(256.0, 264.000141620636, 256.0001220703125)"
00556T1w,0.25,"[0.5, 1.0, 0.5]",416.75,"(256.0, 256.0, 256.0)"
00556T1wCE,0.99999785,"[1.0, 0.9999956, 1.0000023]",325.9993004798889,"(256.0, 255.99887084960938, 214.0004847049713)"
00556T2w,0.12499916,"[0.49999854, 0.49999896, 0.49999914]",1878.112350217998,"(199.9994158744812, 255.9994659423828, 255.9995574951172)"
00557FLAIR,0.5,"[0.5, 0.5, 2.0]",1057.0,"(256.0, 256.0, 258.0)"
00557T1w,1.0988665,"[0.46880007, 0.4688, 4.999996]",970.2990865707397,"(240.025634765625, 240.02560424804688, 154.99988174438477)"
00557T1wCE,0.15000042,"[0.5000002, 0.5000001, 0.60000134]",436.80123233795166,"(256.0000915527344, 256.00006103515625, 192.00042724609375)"
00557T2w,0.5,"[0.5, 2.0, 0.5]",1176.0,"(256.0, 258.0, 256.0)"
00558FLAIR,0.30943274,"[0.5078, 1.1999991, 0.5078]",1521.4808070659637,"(259.99359130859375, 259.1998043060303, 259.99359130859375)"
00558T1w,0.15471612,"[0.5078, 0.5078, 0.5999986]",709.8375547528267,"(259.99359130859375, 259.99359130859375, 211.19950485229492)"
00558T1wCE,0.15471612,"[0.5078, 0.5078, 0.5999986]",468.1709766089916,"(259.99359130859375, 259.99359130859375, 211.19950485229492)"
00558T2w,0.125,"[0.5, 0.5, 0.5]",1676.25,"(196.0, 256.0, 256.0)"
00559FLAIR,0.5,"[2.0, 0.5, 0.5]",1479.0,"(258.0, 256.0, 256.0)"
00559T1w,1.0988693,"[0.46880025, 0.46880022, 5.000005]",1214.250602722168,"(240.02572631835938, 240.0257110595703, 160.00015258789062)"
00559T1wCE,0.5,"[2.0, 0.5, 0.5]",432.0,"(258.0, 256.0, 256.0)"
00559T2w,0.5,"[0.5, 0.5, 2.0]",1765.0,"(256.0, 256.0, 258.0)"
00561FLAIR,0.0793407,"[0.4297, 0.4297, 0.4297]",1171.6240627765656,"(220.0063934326172, 220.0063934326172, 220.43609341979027)"
00561T1w,1.7578125,"[0.9375, 0.9375, 2.0]",335.7421875,"(240.0, 240.0, 164.0)"
00561T1wCE,1.7578125,"[0.9375, 0.9375, 2.0]",251.3671875,"(240.0, 240.0, 164.0)"
00561T2w,0.21977344,"[0.4688, 0.4688, 1.0]",1580.8303650915623,"(240.02560424804688, 240.02560424804688, 160.0)"
00563FLAIR,0.10302979,"[0.4688, 0.4688, 0.4688]",1296.526846408844,"(240.02560424804688, 240.02560424804688, 240.9632042646408)"
00563T1w,1.7578104,"[0.9375, 0.9375, 1.9999975]",437.69477820396423,"(240.0, 240.0, 163.9997947216034)"
00563T1wCE,1.7578104,"[0.9375, 0.9375, 1.9999975]",305.8590016365051,"(240.0, 240.0, 163.9997947216034)"
00563T2w,0.21977289,"[0.4688, 0.4688, 0.9999975]",1779.501092031598,"(240.02560424804688, 240.02560424804688, 159.9995994567871)"
00564FLAIR,0.079340704,"[0.4297, 0.4297, 0.42970002]",877.7462059780955,"(220.0063934326172, 220.0063934326172, 143.51980566978455)"
00564T1w,2.0628865,"[1.0156, 1.0156, 2.0]",255.79792308807373,"(259.99359130859375, 259.99359130859375, 164.0)"
00564T1wCE,2.0628865,"[1.0156, 1.0156, 2.0]",181.53400993347168,"(259.99359130859375, 259.99359130859375, 164.0)"
00564T2w,0.219774,"[0.4688, 0.4688, 1.0000025]",1113.8145959973335,"(240.02560424804688, 240.02560424804688, 160.0004005432129)"
00565FLAIR,0.10302979,"[0.4688, 0.4688, 0.46879998]",1367.3083104491234,"(240.02560424804688, 240.02560424804688, 240.49438896775246)"
00565T1w,1.7578125,"[0.9375, 0.9375, 2.0]",411.328125,"(240.0, 240.0, 164.0)"
00565T1wCE,2.0628865,"[1.0156, 1.0156, 2.0]",429.0803871154785,"(259.99359130859375, 259.99359130859375, 164.0)"
00565T2w,0.21977344,"[0.4688, 0.4688, 1.0]",1518.8542545735836,"(240.02560424804688, 240.02560424804688, 160.0)"
00567FLAIR,3.0943298,"[1.0156, 1.0156, 3.0]",937.5819396972656,"(259.99359130859375, 259.99359130859375, 180.0)"
00567T1w,0.38679048,"[0.5078, 0.5078, 1.4999971]",259.9232053756714,"(259.99359130859375, 259.99359130859375, 209.9995994567871)"
00567T1wCE,0.38679048,"[0.5078, 0.5078, 1.4999971]",177.9236227273941,"(259.99359130859375, 259.99359130859375, 209.9995994567871)"
00567T2w,2.0628865,"[1.0156, 1.0156, 2.0]",559.0422351360321,"(259.99359130859375, 259.99359130859375, 180.0)"
00568FLAIR,3.0943282,"[1.0156, 1.0156, 2.9999986]",1101.5808267593384,"(259.99359130859375, 259.99359130859375, 197.99990558624268)"
00568T1w,1.6760954,"[6.5, 0.5078, 0.5078]",762.6233917474747,"(149.5, 259.99359130859375, 259.99359130859375)"
00568T1wCE,0.38679102,"[0.5078, 0.5078, 1.4999993]",237.87647768855095,"(259.99359130859375, 259.99359130859375, 197.99990558624268)"
00568T2w,2.0628853,"[1.0156, 1.0156, 1.9999989]",798.3366050720215,"(259.99359130859375, 259.99359130859375, 197.999893784523)"
00569FLAIR,2.0596728,"[0.5859, 0.5859, 6.0]",918.6140832901001,"(299.9808044433594, 299.9808044433594, 138.0)"
00569T1w,1.3183558,"[0.93749994, 0.93750024, 1.4999956]",359.9111330509186,"(239.99998474121094, 240.00006103515625, 188.99944424629211)"
00569T1wCE,1.3183558,"[0.93749994, 0.93750024, 1.4999956]",242.57746696472168,"(239.99998474121094, 240.00006103515625, 188.99944424629211)"
00569T2w,0.7252545,"[0.46880025, 3.300007, 0.4688001]",733.9575297832489,"(240.02572631835938, 165.00035524368286, 240.02565002441406)"
00570FLAIR,0.71531117,"[0.48829976, 0.48829997, 3.0000038]",1013.5959273576736,"(250.0094757080078, 250.00958251953125, 144.00018310546875)"
00570T1w,1.0155307,"[0.42969978, 0.42969996, 5.499999]",484.40814650058746,"(220.00628662109375, 220.00637817382812, 148.49997425079346)"
00570T1wCE,1.0155307,"[0.42969978, 0.42969996, 5.499999]",664.1570813655853,"(220.00628662109375, 220.00637817382812, 148.49997425079346)"
00570T2w,1.8565978,"[1.0156, 1.0156, 1.8]",664.6620056629181,"(259.99359130859375, 259.99359130859375, 179.99999523162842)"
00571FLAIR,4.8006945,"[0.8594, 0.8594, 6.5000005]",2539.5673723220825,"(220.0063934326172, 220.0063934326172, 136.50001001358032)"
